wavelength_nm,absorbance
750.0,0.011153532781268844
750.0501253132832,0.05610900170267097
750.1002506265664,0.02044556993719457
750.1503759398496,0.05097281861694414
750.2005012531329,0.029499720671427067
750.250626566416,0.03287665710982148
750.3007518796992,0.06505305832831369
750.3508771929825,0.03999682489582726
750.4010025062656,-0.013845458071545191
750.4511278195489,0.06870723181099217
750.5012531328321,0.006768730084551433
750.5513784461153,-0.006666149138773921
750.6015037593985,0.007949460158734793
750.6516290726817,0.07692888015186938
750.7017543859649,0.019166608144251
750.7518796992481,-0.07844938684585742
750.8020050125314,0.013643962172468119
750.8521303258145,0.09690978561188411
750.9022556390977,-0.018607896112569255
750.952380952381,-0.04883610107034004
751.0025062656641,0.043272234967925136
751.0526315789474,0.010129366733117349
751.1027568922306,0.02057208775689262
751.1528822055138,0.032979309679236984
751.203007518797,-0.006715367573332239
751.2531328320802,0.025371973473902187
751.3032581453634,-0.04258273766294286
751.3533834586466,-0.026447710946535426
751.4035087719299,0.04683656638850314
751.453634085213,0.06077491199309707
751.5037593984962,-0.08093542128155373
751.5538847117795,0.05002658799200155
751.6040100250626,-0.013153291303645676
751.6541353383459,-0.07963437712963267
751.704260651629,0.07049074877545973
751.7543859649123,-0.04163471784253567
751.8045112781955,-0.028469167344639598
751.8546365914787,0.06093698810083231
751.9047619047619,0.06974350231633937
751.9548872180451,-0.01943328816818901
752.0050125313284,0.050021553539336995
752.0551378446115,0.08800401360353671
752.1052631578947,-0.08465450073578856
752.155388471178,-0.02428630148489271
752.2055137844611,0.02644286202576033
752.2556390977444,-0.009238676575515097
752.3057644110276,0.002259474159782396
752.3558897243108,0.004617795812218174
752.406015037594,-0.11180288368496541
752.4561403508771,0.034254626277189525
752.5062656641604,-0.06879068319142907
752.5563909774436,-0.05466324432052231
752.6065162907269,0.036797801511896065
752.65664160401,0.03302279022419175
752.7067669172932,0.035188039565314855
752.7568922305765,0.07114475136065873
752.8070175438596,-0.0004077384378846033
752.8571428571429,0.02245409524994828
752.907268170426,-0.03850352759780085
752.9573934837093,0.027137442120353746
753.0075187969925,0.04518300900654914
753.0576441102756,-0.027588535986240444
753.1077694235589,0.02698763630631783
753.1578947368421,0.02023596162122827
753.2080200501254,0.0932621009584067
753.2581453634085,-0.01175525429544951
753.3082706766917,-0.005642025856690377
753.358395989975,-0.09012507405864541
753.4085213032581,0.054213770449739254
753.4586466165414,0.006399011028866441
753.5087719298245,-0.029207455081474955
753.5588972431078,0.07204589909274714
753.609022556391,-0.10028206490112307
753.6591478696741,0.03796991464290861
753.7092731829574,-0.013187028415648217
753.7593984962406,0.008575758399096642
753.8095238095239,-0.0018343505877946998
753.859649122807,-0.038974010329330996
753.9097744360902,-0.033426191540744034
753.9598997493734,0.07681399263222687
754.0100250626566,-0.035219510230121105
754.0601503759399,0.03344676005067936
754.110275689223,-0.08919772307380197
754.1604010025063,0.04236494854098664
754.2105263157895,0.035020149374161355
754.2606516290726,0.015060476847887543
754.3107769423559,0.02776945152024124
754.3609022556391,-0.03724689601764384
754.4110275689223,0.031705915786272534
754.4611528822055,0.0730375545756663
754.5112781954887,-0.07811502964156293
754.561403508772,0.04186588917927647
754.6115288220551,-0.03775442568468387
754.6616541353384,-0.01567654938512788
754.7117794486215,-0.05982718201257212
754.7619047619048,0.0023867452032579973
754.812030075188,0.05510963044900069
754.8621553884711,0.015795392343224864
754.9122807017544,0.022153414287537802
754.9624060150376,0.07486074728075444
755.0125313283208,0.027286288342828077
755.062656641604,0.05532868526112318
755.1127819548872,-0.0747911485109459
755.1629072681704,0.03868516269870805
755.2130325814536,-0.039967035630993825
755.2631578947369,0.03531778950586259
755.31328320802,-0.10520696005563154
755.3634085213033,0.059390249823365965
755.4135338345865,0.05312946225525071
755.4636591478696,0.004966023510344243
755.5137844611529,-0.04236191236756528
755.5639097744361,0.056878012189013304
755.6140350877193,-0.0255530260499988
755.6641604010025,-0.03392676749737336
755.7142857142857,0.004143402837588094
755.7644110275689,-0.10587237144790117
755.8145363408521,-0.008855334663101922
755.8646616541354,0.061246667249267875
755.9147869674185,-0.06891836450794778
755.9649122807018,-0.07073073431937706
756.015037593985,0.010006995310449551
756.0651629072681,0.04588006656252546
756.1152882205514,-0.028005247560058046
756.1654135338346,-0.010711090842027976
756.2155388471178,0.07799441692479259
756.265664160401,-0.05325119247886195
756.3157894736842,-0.01462502235298287
756.3659147869674,0.03187740915513406
756.4160401002506,-0.0067836432517237415
756.4661654135339,0.012586333752831753
756.516290726817,0.06846073331881351
756.5664160401002,0.05854902812411487
756.6165413533835,-0.04191782802127143
756.6666666666666,-0.015243266196162859
756.7167919799499,0.012822213745257112
756.7669172932331,0.008278296244894352
756.8170426065163,0.0736521118764466
756.8671679197995,0.13630853110013605
756.9172932330827,0.09159498778337549
756.9674185463659,0.15162444446889042
757.0175438596491,0.23139269276858737
757.0676691729324,0.17271920931045476
757.1177944862155,0.1616275153830911
757.1679197994987,0.22618710760101673
757.218045112782,0.32816605278354116
757.2681704260651,0.31786318554574466
757.3182957393484,0.32111854323533173
757.3684210526316,0.43779642025550414
757.4185463659148,0.5115349383482443
757.468671679198,0.5464798149124415
757.5187969924812,0.5640508808050712
757.5689223057644,0.7524346381137205
757.6190476190476,0.6774181846191186
757.6691729323309,0.8545414352317027
757.719298245614,0.8896681144580771
757.7694235588972,0.8720400800189084
757.8195488721805,0.9255944300778605
757.8696741854636,0.9217684926445229
757.9197994987469,0.9129988471162075
757.9699248120301,1.0251729279300488
758.0200501253133,1.0585774243996668
758.0701754385965,0.9128551919683566
758.1203007518797,1.0330862026086156
758.1704260651629,0.8974935033573713
758.2205513784461,0.9571061524853927
758.2706766917294,0.896038103230059
758.3208020050125,0.806361140585144
758.3709273182957,0.7737429092622843
758.421052631579,0.7550807274829361
758.4711779448621,0.5524354744318503
758.5213032581454,0.6943097458422558
758.5714285714286,0.4143100554976134
758.6215538847118,0.4440701909661271
758.671679197995,0.4175082901978037
758.7218045112782,0.32449360157465806
758.7719298245614,0.2176389747128454
758.8220551378446,0.20083259530972847
758.8721804511279,0.15661336512743873
758.922305764411,0.21853004189692551
758.9724310776942,0.1522382794793459
759.0225563909775,0.1890889283105185
759.0726817042606,0.12146260306917081
759.1228070175439,0.1273149673091576
759.172932330827,0.06047518644792
759.2230576441103,0.05484939224391272
759.2731829573935,-0.0053527242456469365
759.3233082706766,-0.009845252004127999
759.3734335839599,0.05000099038575127
759.4235588972431,0.013680314233203063
759.4736842105264,0.040760504269841964
759.5238095238095,-0.020786541896115687
759.5739348370927,0.04291216628095634
759.624060150376,0.03197525602530208
759.6741854636591,0.06036311940748589
759.7243107769424,-0.009614318980089402
759.7744360902255,-0.015038649605805135
759.8245614035088,-0.009223916845364154
759.874686716792,0.02326166181103226
759.9248120300751,0.014442882868684462
759.9749373433584,-0.02387089391722935
760.0250626566416,-0.001493145529077196
760.0751879699249,0.0027540135740205486
760.125313283208,-0.014618937892592923
760.1754385964912,-0.018948250206042964
760.2255639097745,0.019323700108294022
760.2756892230576,0.03269282457561363
760.3258145363409,0.05171334259432388
760.375939849624,0.024100402702601942
760.4260651629073,-0.02632746502867806
760.4761904761905,-0.0044226119186309655
760.5263157894736,-0.048721630021219646
760.5764411027569,-0.03355986628656238
760.6265664160401,-0.07034779221213892
760.6766917293234,0.04192900876167156
760.7268170426065,-0.06370562161888252
760.7769423558897,0.0323863234131292
760.827067669173,-0.12052545132035045
760.8771929824561,0.010751835226592527
760.9273182957394,0.02120605448880379
760.9774436090225,-0.049095451773658004
761.0275689223058,-0.005232516514388184
761.077694235589,0.09407879081764299
761.1278195488721,-0.018284866222342946
761.1779448621554,-0.08628742880954045
761.2280701754386,0.004165854672627567
761.2781954887218,0.02161175045795733
761.328320802005,0.04050663682787081
761.3784461152882,0.08383586534255649
761.4285714285714,-0.024703727733654736
761.4786967418546,0.017112672142679676
761.5288220551379,0.032524069895943246
761.578947368421,-0.03737030390001492
761.6290726817043,-0.06621876810431129
761.6791979949875,0.04556515101716405
761.7293233082706,-0.034879339929513836
761.7794486215539,-0.07108216490451995
761.8295739348371,-0.004659179388722559
761.8796992481203,0.00758259446034739
761.9298245614035,0.040531505125392706
761.9799498746867,-0.014666428361347838
762.0300751879699,-0.05671370501292378
762.0802005012531,0.08978704745638742
762.1303258145364,-0.04480044836201047
762.1804511278195,-0.0002183345487172086
762.2305764411028,0.07900339344399475
762.280701754386,-0.04318832161172781
762.3308270676691,-0.029908611253461188
762.3809523809524,0.03516843064435261
762.4310776942356,0.06816846387465425
762.4812030075188,0.034202391091931496
762.531328320802,0.028555096127917082
762.5814536340852,-0.0578509551244393
762.6315789473684,-0.05818627275908572
762.6817042606516,0.05908652130302962
762.7318295739349,0.061487853889941484
762.781954887218,0.04696001144824872
762.8320802005012,-0.01724840433931581
762.8822055137845,-0.052574963112226515
762.9323308270676,-0.0742352106929632
762.9824561403509,-0.025465169790526078
763.0325814536341,0.023671589924169206
763.0827067669173,0.0490945645049418
763.1328320802005,-0.08721238182046097
763.1829573934837,-0.040748244696293984
763.2330827067669,-0.07174725922646503
763.2832080200501,0.00774460929428
763.3333333333334,0.01790861844963264
763.3834586466165,-0.013298698412299298
763.4335839598998,-0.003838643896927129
763.483709273183,0.04013747500375331
763.5338345864661,0.07006137616676893
763.5839598997494,-0.09756091458100881
763.6340852130326,-0.049315806768747104
763.6842105263158,0.012160060320062832
763.734335839599,-0.05902078295308623
763.7844611528822,0.027104935115184844
763.8345864661654,-0.019903312813789646
763.8847117794486,0.09894579771677332
763.9348370927319,-0.036082835464524884
763.984962406015,-0.0518962968287385
764.0350877192982,-0.11546609963131274
764.0852130325815,0.013537950026557678
764.1353383458646,0.017941513205702708
764.1854636591479,0.05084020258408917
764.2355889724311,-0.024880287212770427
764.2857142857143,0.003610338743913895
764.3358395989975,0.06580065014191147
764.3859649122807,-0.0165407126352268
764.4360902255639,-0.03969781854502771
764.4862155388471,0.014200359532791472
764.5363408521304,0.04236558787964387
764.5864661654135,0.013793299295844445
764.6365914786967,0.015362372043282738
764.68671679198,0.01866589522625352
764.7368421052631,0.0003235315566035312
764.7869674185464,-0.010114168699610767
764.8370927318296,0.010721016382385125
764.8872180451128,0.04340749478403913
764.937343358396,0.02794950592315907
764.9874686716792,-0.011203908990465318
765.0375939849624,-0.023695590457117673
765.0877192982456,0.05410189882121337
765.1378446115289,-0.048808765478869254
765.187969924812,-0.04305771657945093
765.2380952380952,-0.06550660516469807
765.2882205513785,0.01971344889295173
765.3383458646616,-0.05591889565616801
765.3884711779449,0.00301047563863967
765.438596491228,-0.0023748827603152327
765.4887218045113,-0.054181470934026366
765.5388471177945,0.016093291616323696
765.5889724310777,0.014077615733837926
765.6390977443609,0.07752319029940363
765.6892230576441,0.0028277600891825298
765.7393483709274,-0.014889092297588315
765.7894736842105,0.05945589784476403
765.8395989974937,-0.057156571454313854
765.889724310777,0.0448200758862082
765.9398496240601,-0.061568202675677114
765.9899749373434,-0.010366770009788322
766.0401002506266,0.01945204221038735
766.0902255639098,-0.015177686551058814
766.140350877193,0.05703638587015383
766.1904761904761,0.004914187077927484
766.2406015037594,-0.0450600892401674
766.2907268170426,0.012729714787932542
766.3408521303259,0.053479034471421584
766.390977443609,0.0075728585419274665
766.4411027568922,0.008222195462362561
766.4912280701755,0.05579504243420108
766.5413533834586,-0.053708097317663545
766.5914786967419,-0.05064959838552527
766.641604010025,-0.008197403166403206
766.6917293233083,0.09088089447619067
766.7418546365915,0.03117730273288773
766.7919799498746,0.03856851827294361
766.8421052631579,-0.030509615723734392
766.8922305764411,0.1027017964313767
766.9423558897244,-0.03763219471517787
766.9924812030075,-0.01681448438388541
767.0426065162907,-0.023032688630733832
767.092731829574,0.03895950730912055
767.1428571428571,0.03405364703633925
767.1929824561404,-0.004940877900043926
767.2431077694235,-0.029829180174622046
767.2932330827068,0.09116985865293022
767.34335839599,-0.017593574837929293
767.3934837092731,-0.01881256583452505
767.4436090225564,-0.00801541584482884
767.4937343358396,0.005136961397131091
767.5438596491229,0.04479739932246477
767.593984962406,-0.051936159565758866
767.6441102756892,-0.014140355118024512
767.6942355889724,0.0870756966775482
767.7443609022556,-0.09576814416341956
767.7944862155389,0.008989909298582002
767.844611528822,-0.018016980768053508
767.8947368421053,-0.08471007377903031
767.9448621553885,-0.05003801774632504
767.9949874686716,-0.024555625348646026
768.0451127819549,0.019433888691929888
768.0952380952381,0.03925156519731497
768.1453634085213,0.006034104893157411
768.1954887218045,-0.004513707551840598
768.2456140350877,-0.07024910317661623
768.295739348371,0.0598583008180191
768.3458646616541,-0.022970401116266942
768.3959899749374,0.09643896501845917
768.4461152882205,0.002683419370528017
768.4962406015038,0.045844408040985135
768.546365914787,0.0430505456810545
768.5964912280701,-0.06450010566090052
768.6466165413534,-0.08495081642313718
768.6967418546366,-0.029919103731263705
768.7468671679198,-0.014568555446297583
768.796992481203,0.039683977559859814
768.8471177944862,-0.04884592250312797
768.8972431077694,0.029527128739714848
768.9473684210526,-0.04477673555464186
768.9974937343359,0.05991392946535082
769.047619047619,0.01063723766839732
769.0977443609022,0.027824869392198654
769.1478696741855,0.035015968476783815
769.1979949874686,-0.043272319423420524
769.2481203007519,0.03938962794613185
769.2982456140351,-0.024571932479168175
769.3483709273183,0.004301146205146856
769.3984962406015,-0.03879641569638764
769.4486215538847,0.048348350229771735
769.4987468671679,0.11204177073764963
769.5488721804511,-0.030179482358558014
769.5989974937344,-0.035557412725852194
769.6491228070175,-0.00990696624042395
769.6992481203008,-0.017316367407564145
769.749373433584,-0.09115294698927522
769.7994987468671,0.000607417895522358
769.8496240601504,0.08675721850825102
769.8997493734336,0.008669840334145877
769.9498746867168,-0.012879344467067282
770.0,0.035399594039210905
